Time,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,StripperTemperatureDegC,CompressorWorkkW,abnormality_score,Recommended_Action
2004-01-07 07:45:00,42.625,2688.8,75.592,120.39,0.70946,81.097,62.042,342.25,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:46:00,42.476,2692.2,74.505,120.39,0.67199,81.405,61.945,341.88,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:47:00,42.479,2693.6,74.996,120.4,0.67727,81.6,61.953,341.67,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-07 07:48:00,42.697,2692.4,75.397,120.39,0.69854,81.465,61.975,341.52,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:49:00,42.948,2692.8,75.457,120.4,0.69573,81.494,61.926,340.95,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 07:50:00,42.526,2693.4,74.984,120.41,0.69749,81.612,61.901,340.57,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:51:00,42.839,2691.0,75.834,120.38,0.69669,81.317,61.842,340.83,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 07:52:00,42.232,2691.8,75.215,120.37,0.7033,81.291,61.781,340.56,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 07:53:00,42.746,2690.6,74.259,120.37,0.70347,81.247,61.695,340.68,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:54:00,42.792,2693.8,75.002,120.42,0.68499,81.413,61.646,340.73,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-07 07:55:00,42.779,2696.0,74.149,120.39,0.68524,81.675,61.712,340.79,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:56:00,42.333,2695.6,75.734,120.41,0.67389,81.652,61.75,340.49,100.0,ACTION: Cross-reference with historical data for similar events.
2004-01-07 07:57:00,42.796,2694.1,74.468,120.38,0.67675,81.424,61.691,340.25,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 07:58:00,42.721,2692.0,74.484,120.37,0.69581,81.102,61.614,340.71,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 07:59:00,42.352,2694.3,75.51,120.43,0.69448,81.302,61.51,340.74,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 08:00:00,42.473,2705.6,74.75,120.41,0.33642,80.185,65.764,341.27,2.98,System Normal
2004-01-07 08:01:00,42.586,2705.2,75.126,120.38,0.33801,80.104,65.729,341.76,14.88,System Normal
2004-01-07 08:02:00,42.278,2703.5,74.54,120.38,0.33702,79.988,65.708,341.47,2.64,System Normal
2004-01-07 08:03:00,42.33,2703.9,74.861,120.38,0.33648,79.957,65.692,341.38,0.82,System Normal
2004-01-07 08:04:00,42.402,2707.7,74.38,120.4,0.32114,80.261,65.723,341.53,19.36,System Normal
2004-01-07 08:05:00,42.059,2706.9,75.313,120.4,0.32051,80.4,65.795,341.28,18.37,System Normal
2004-01-07 08:06:00,42.462,2705.7,75.263,120.38,0.34036,80.204,65.832,340.83,11.04,System Normal
2004-01-07 08:07:00,42.505,2703.5,74.859,120.42,0.34385,80.107,65.799,340.61,11.71,System Normal
2004-01-07 08:08:00,42.134,2701.9,75.118,120.39,0.32729,79.952,65.746,340.76,12.97,System Normal
2004-01-07 08:09:00,42.289,2700.9,74.455,120.4,0.32922,79.907,65.677,340.71,3.49,System Normal
2004-01-07 08:10:00,42.377,2702.2,75.041,120.39,0.3188,79.86,65.626,340.74,21.78,System Normal
2004-01-07 08:11:00,42.322,2706.4,76.114,120.42,0.3196,80.329,65.669,340.82,16.59,System Normal
2004-01-07 08:12:00,42.439,2705.0,74.497,120.38,0.35602,80.344,65.747,340.72,17.37,System Normal
2004-01-07 08:13:00,42.433,2702.7,74.953,120.4,0.35729,80.134,65.76,340.32,16.58,System Normal
2004-01-07 08:14:00,42.024,2702.6,74.736,120.39,0.34897,80.124,65.727,340.65,3.63,System Normal
2004-01-07 08:15:00,42.514,2701.8,74.952,120.38,0.34964,80.163,65.752,340.79,5.97,System Normal
2004-01-07 08:16:00,41.938,2702.8,75.015,120.39,0.33937,80.144,65.719,340.94,10.24,System Normal
2004-01-07 08:17:00,42.554,2702.6,75.398,120.37,0.3386,80.303,65.76,340.73,11.64,System Normal
2004-01-07 08:18:00,42.487,2700.1,75.299,120.42,0.34895,80.21,65.778,339.92,13.62,System Normal
2004-01-07 08:19:00,41.788,2699.4,74.811,120.4,0.34539,80.364,65.81,339.56,4.74,System Normal
2004-01-07 08:20:00,42.247,2696.9,75.176,120.41,0.35395,80.228,65.812,339.62,6.87,System Normal
2004-01-07 08:21:00,42.316,2692.4,75.176,120.37,0.34968,79.871,65.767,338.83,15.69,System Normal
2004-01-07 08:22:00,42.121,2695.0,75.398,120.37,0.31767,80.073,65.715,339.99,11.54,System Normal
2004-01-07 08:23:00,42.33,2700.5,74.886,120.38,0.31518,80.467,65.752,340.18,32.13,System Normal
2004-01-07 08:24:00,42.414,2702.3,75.029,120.4,0.34181,80.412,65.819,339.95,2.33,System Normal
2004-01-07 08:25:00,42.117,2702.5,75.257,120.4,0.34308,80.331,65.862,340.54,7.34,System Normal
2004-01-07 08:26:00,42.99,2702.3,74.962,120.41,0.34961,80.352,65.904,340.11,7.81,System Normal
2004-01-07 08:27:00,42.497,2701.4,75.654,120.39,0.34607,80.18,65.915,340.69,4.59,System Normal
2004-01-07 08:28:00,42.289,2700.3,75.213,120.42,0.35428,80.196,65.933,340.75,7.59,System Normal
2004-01-07 08:29:00,42.014,2699.8,75.278,120.44,0.35103,80.176,65.92,340.74,24.16,System Normal
2004-01-07 08:30:00,42.206,2698.9,75.142,120.4,0.34201,80.359,65.981,340.52,3.45,System Normal
2004-01-07 08:31:00,42.424,2695.7,73.83,120.41,0.34819,80.23,66.028,340.77,2.31,System Normal
2004-01-07 08:32:00,42.16,2694.9,75.129,120.41,0.33734,80.209,66.003,340.44,14.15,System Normal
2004-01-07 08:33:00,42.568,2693.3,75.217,120.42,0.33629,80.099,65.99,340.28,29.7,System Normal
2004-01-07 08:34:00,42.535,2694.2,75.463,120.4,0.35934,80.259,65.98,340.04,7.61,System Normal
2004-01-07 08:35:00,42.42,2695.4,75.252,120.4,0.3588,80.43,66.026,340.46,6.41,System Normal
2004-01-07 08:36:00,42.523,2695.2,74.766,120.4,0.35006,80.449,66.104,340.18,1.1,System Normal
2004-01-07 08:37:00,42.231,2696.0,75.213,120.38,0.34865,80.731,66.2,340.12,1.74,System Normal
2004-01-07 08:38:00,42.217,2697.0,75.493,120.4,0.32119,80.678,66.306,340.01,34.01,System Normal
2004-01-07 08:39:00,42.624,2692.4,74.679,120.37,0.32104,80.171,66.314,340.07,39.84,System Normal
2004-01-07 08:40:00,41.913,2692.4,74.808,120.37,0.34981,80.079,66.181,340.42,13.0,System Normal
2004-01-07 08:41:00,42.263,2692.7,74.271,120.39,0.35169,80.15,66.162,340.63,4.19,System Normal
2004-01-07 08:42:00,42.412,2696.5,75.213,120.39,0.33858,80.359,66.189,340.52,1.34,System Normal
2004-01-07 08:43:00,42.577,2699.0,75.215,120.41,0.33999,80.605,66.293,340.34,20.78,System Normal
2004-01-07 08:44:00,42.083,2699.5,74.976,120.39,0.35287,80.571,66.393,340.15,18.54,System Normal
2004-01-07 08:45:00,42.072,2698.9,74.582,120.4,0.3491,80.389,66.425,340.48,3.72,System Normal
2004-01-07 08:46:00,42.453,2695.9,75.282,120.39,0.36664,80.146,66.421,340.93,8.95,System Normal
2004-01-07 08:47:00,42.462,2696.2,75.439,120.41,0.3642,80.215,66.407,341.02,5.92,System Normal
2004-01-07 08:48:00,42.445,2698.3,74.715,120.42,0.34164,80.341,66.431,340.71,20.61,System Normal
2004-01-07 08:49:00,42.335,2699.1,75.63,120.41,0.34017,80.41,66.495,341.07,0.45,System Normal
2004-01-07 08:50:00,42.266,2698.7,75.392,120.4,0.33801,80.295,66.507,341.25,25.66,System Normal
2004-01-07 08:51:00,41.981,2701.4,74.56,120.42,0.33975,80.268,66.5,341.82,15.62,System Normal
2004-01-07 08:52:00,41.997,2703.7,74.203,120.37,0.34123,80.449,66.506,341.66,3.07,System Normal
2004-01-07 08:53:00,42.065,2702.3,74.198,120.43,0.34115,80.16,66.51,342.48,5.43,System Normal
2004-01-07 08:54:00,42.257,2701.2,75.738,120.42,0.32738,79.895,66.394,342.79,32.57,System Normal
2004-01-07 08:55:00,42.547,2702.5,75.535,120.42,0.32965,80.075,66.31,342.57,9.13,System Normal
2004-01-07 08:56:00,42.326,2704.2,74.677,120.43,0.34109,80.343,66.386,342.64,0.74,System Normal
2004-01-07 08:57:00,42.49,2701.3,74.909,120.42,0.33709,80.193,66.437,342.49,6.21,System Normal
2004-01-07 08:58:00,42.53,2701.3,75.094,120.4,0.329,80.305,66.472,342.23,28.9,System Normal
2004-01-07 08:59:00,42.467,2699.2,75.666,120.41,0.33318,80.131,66.511,342.08,1.58,System Normal
2004-01-07 09:00:00,42.394,2698.8,75.671,120.39,0.34741,80.113,66.516,341.85,20.98,System Normal
2004-01-07 09:01:00,42.109,2699.3,74.654,120.38,0.34521,80.285,66.532,341.46,7.48,System Normal
2004-01-07 09:02:00,42.444,2697.8,75.168,120.37,0.34774,80.344,66.598,341.67,8.21,System Normal
2004-01-07 09:03:00,42.261,2693.5,75.366,120.41,0.34793,80.137,66.634,341.37,2.64,System Normal
2004-01-07 09:04:00,42.438,2693.3,74.38,120.37,0.33235,80.152,66.608,340.87,16.64,System Normal
2004-01-07 09:05:00,42.276,2696.4,75.19,120.42,0.3337,80.332,66.591,341.04,1.19,System Normal
2004-01-07 09:06:00,42.084,2694.8,75.76,120.37,0.34055,80.225,66.643,340.41,2.48,System Normal
2004-01-07 09:07:00,42.696,2694.5,74.906,120.41,0.33895,80.327,66.641,339.91,8.68,System Normal
2004-01-07 09:08:00,42.394,2694.0,75.945,120.36,0.34294,80.505,66.702,339.42,4.69,System Normal
2004-01-07 09:09:00,42.187,2694.5,75.108,120.4,0.33902,80.546,66.737,339.37,7.4,System Normal
2004-01-07 09:10:00,42.323,2691.3,75.286,120.37,0.36212,80.433,66.747,338.79,23.9,System Normal
2004-01-07 09:11:00,42.624,2689.2,75.613,120.4,0.36158,80.331,66.721,338.82,12.57,System Normal
2004-01-07 09:12:00,42.461,2689.7,75.518,120.37,0.34024,80.379,66.67,338.01,12.48,System Normal
2004-01-07 09:13:00,42.242,2694.3,74.265,120.4,0.33802,80.759,66.717,338.48,12.91,System Normal
2004-01-07 09:14:00,42.305,2690.9,75.802,120.41,0.35331,80.467,66.713,338.03,6.86,System Normal
2004-01-07 09:15:00,42.061,2690.6,74.883,120.39,0.35333,80.325,66.652,338.26,21.28,System Normal
2004-01-07 09:16:00,42.188,2689.3,75.025,120.38,0.35486,80.279,66.547,337.94,7.98,System Normal
2004-01-07 09:17:00,42.519,2691.3,73.86,120.37,0.35753,80.376,66.494,338.05,70.87,ACTION: Cross-reference with historical data for similar events.
2004-01-07 09:18:00,42.46,2693.3,75.095,120.41,0.35103,80.417,66.425,338.42,4.7,System Normal
2004-01-07 09:19:00,41.835,2694.1,74.524,120.39,0.348,80.444,66.408,338.59,96.07,ACTION: Inform shift supervisor of the deviation.
2004-01-07 09:20:00,42.27,2695.1,75.001,120.42,0.36425,80.643,66.424,338.68,15.69,System Normal
2004-01-07 09:21:00,41.976,2693.2,74.7,120.42,0.36344,80.568,66.468,338.01,75.09,ACTION: Cross-reference with historical data for similar events.
2004-01-07 09:22:00,42.508,2693.1,74.989,120.39,0.35919,80.463,66.441,338.02,24.6,System Normal
2004-01-07 09:23:00,42.29,2692.8,74.847,120.4,0.35886,80.369,66.391,338.35,15.25,System Normal
2004-01-07 09:24:00,42.428,2696.4,74.555,120.42,0.35184,80.508,66.343,339.38,6.5,System Normal
2004-01-07 09:25:00,42.576,2698.9,74.876,120.38,0.35185,80.566,66.357,339.38,28.38,System Normal
2004-01-07 09:26:00,42.258,2698.0,74.563,120.41,0.36457,80.368,66.32,340.26,17.79,System Normal
2004-01-07 09:27:00,42.384,2699.6,74.712,120.38,0.36334,80.457,66.311,340.38,24.59,System Normal
2004-01-07 09:28:00,42.408,2700.3,74.375,120.41,0.33971,80.387,66.27,340.58,1.0,System Normal
2004-01-07 09:29:00,42.25,2702.8,75.282,120.38,0.33525,80.435,66.254,341.2,2.04,System Normal
2004-01-07 09:30:00,42.678,2701.0,74.99,120.38,0.33906,80.244,66.23,341.23,5.63,System Normal
2004-01-07 09:31:00,42.176,2700.9,74.278,120.41,0.33717,80.056,66.169,341.67,10.03,System Normal
2004-01-07 09:32:00,42.169,2700.8,74.534,120.4,0.33092,80.014,66.096,341.53,21.17,System Normal
2004-01-07 09:33:00,41.955,2701.2,74.615,120.39,0.33712,80.108,66.079,341.72,9.15,System Normal
2004-01-07 09:34:00,42.248,2703.4,74.691,120.4,0.35124,80.038,66.063,342.13,7.24,System Normal
2004-01-07 09:35:00,42.469,2707.1,74.269,120.42,0.34955,80.215,66.07,341.86,7.75,System Normal
2004-01-07 09:36:00,42.487,2710.8,74.539,120.38,0.35795,80.402,66.139,342.36,59.34,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 09:37:00,42.408,2711.8,75.09,120.44,0.35864,80.354,66.197,342.66,99.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 09:38:00,42.296,2711.6,74.004,120.39,0.35833,80.265,66.242,342.82,10.59,System Normal
2004-01-07 09:39:00,42.692,2711.5,75.144,120.41,0.35652,80.249,66.254,342.91,18.58,System Normal
2004-01-07 09:40:00,42.136,2711.9,74.3,120.39,0.32527,80.198,66.234,343.19,25.71,System Normal
2004-01-07 09:41:00,42.152,2713.1,74.543,120.39,0.32801,80.029,66.182,343.67,12.89,System Normal
2004-01-07 09:42:00,42.286,2711.4,74.888,120.42,0.34426,79.716,66.068,344.14,1.4,System Normal
2004-01-07 09:43:00,42.222,2713.2,74.879,120.39,0.34249,79.791,66.018,344.48,4.28,System Normal
2004-01-07 09:44:00,42.723,2715.9,74.616,120.41,0.34053,79.838,65.96,344.6,14.33,System Normal
2004-01-07 09:45:00,42.706,2717.0,74.916,120.41,0.34042,79.846,65.964,344.58,16.59,System Normal
2004-01-07 09:46:00,42.223,2720.4,75.342,120.39,0.32566,80.088,65.974,344.45,32.77,System Normal
2004-01-07 09:47:00,42.581,2720.4,75.182,120.42,0.32553,79.974,65.999,344.75,5.36,System Normal
2004-01-07 09:48:00,42.736,2720.6,74.694,120.4,0.31897,79.958,65.989,345.02,14.88,System Normal
2004-01-07 09:49:00,42.349,2722.1,74.29,120.42,0.32124,80.023,65.981,345.12,20.79,System Normal
2004-01-07 09:50:00,42.278,2721.7,74.783,120.39,0.31405,79.807,65.936,345.66,5.13,System Normal
2004-01-07 09:51:00,42.293,2719.6,75.424,120.41,0.3092,79.67,65.866,345.13,12.63,System Normal
2004-01-07 09:52:00,42.893,2718.3,75.23,120.39,0.3198,79.667,65.807,344.98,10.07,System Normal
2004-01-07 09:53:00,41.969,2718.7,75.293,120.37,0.32166,79.699,65.748,345.33,16.59,System Normal
2004-01-07 09:54:00,42.645,2718.0,74.902,120.39,0.33685,79.696,65.751,344.79,5.14,System Normal
2004-01-07 09:55:00,42.273,2718.1,75.528,120.42,0.33788,79.815,65.718,344.65,13.82,System Normal
2004-01-07 09:56:00,42.146,2714.8,76.046,120.39,0.3267,79.67,65.696,344.34,4.67,System Normal
2004-01-07 09:57:00,42.484,2711.6,76.363,120.39,0.32654,79.511,65.652,344.51,12.85,System Normal
2004-01-07 09:58:00,42.096,2711.4,75.477,120.39,0.31885,79.679,65.641,343.91,5.04,System Normal
2004-01-07 09:59:00,42.239,2713.4,75.135,120.41,0.32214,79.861,65.629,343.07,22.53,System Normal
2004-01-07 10:00:00,42.435,2711.4,75.861,120.4,0.31957,79.85,65.652,343.5,10.19,System Normal
2004-01-07 10:01:00,42.114,2710.5,76.329,120.43,0.32536,79.885,65.656,343.23,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 10:02:00,42.249,2709.3,76.725,120.4,0.34263,80.038,65.631,342.55,35.42,System Normal
2004-01-07 10:03:00,42.061,2708.0,75.79,120.4,0.34335,80.16,65.668,342.08,9.63,System Normal
2004-01-07 10:04:00,42.572,2704.2,75.322,120.37,0.31976,80.08,65.652,341.51,18.06,System Normal
2004-01-07 10:05:00,42.069,2702.7,75.005,120.38,0.3216,79.986,65.575,341.0,6.34,System Normal
2004-01-07 10:06:00,42.232,2700.8,75.311,120.38,0.33173,80.025,65.54,340.25,9.55,System Normal
2004-01-07 10:07:00,42.208,2698.9,75.487,120.4,0.32828,79.964,65.459,339.84,3.71,System Normal
2004-01-07 10:08:00,42.292,2698.6,74.652,120.4,0.35101,80.032,65.422,339.69,4.1,System Normal
2004-01-07 10:09:00,42.091,2698.0,76.908,120.4,0.35173,80.18,65.441,339.27,17.23,System Normal
2004-01-07 10:10:00,42.456,2696.4,74.966,120.39,0.33823,80.172,65.41,338.65,3.65,System Normal
2004-01-07 10:11:00,42.354,2696.6,75.574,120.42,0.33616,80.412,65.474,337.47,7.58,System Normal
2004-01-07 10:12:00,42.159,2696.6,74.806,120.4,0.32004,80.276,65.466,337.39,20.42,System Normal
2004-01-07 10:13:00,42.472,2697.1,75.618,120.39,0.31757,80.256,65.421,337.91,5.98,System Normal
2004-01-07 10:14:00,42.199,2698.3,75.77,120.39,0.34051,80.318,65.406,337.69,8.68,System Normal
2004-01-07 10:15:00,42.276,2697.4,74.693,120.4,0.33964,80.362,65.415,337.6,17.99,System Normal
2004-01-07 10:16:00,41.888,2700.4,74.992,120.42,0.31581,80.434,65.401,337.89,4.66,System Normal
2004-01-07 10:17:00,42.013,2700.0,75.507,120.41,0.31539,80.433,65.385,337.55,4.71,System Normal
2004-01-07 10:18:00,42.329,2696.5,75.19,120.42,0.33793,80.173,65.352,337.74,3.2,System Normal
2004-01-07 10:19:00,42.553,2695.8,74.498,120.41,0.33653,80.19,65.282,337.85,6.63,System Normal
2004-01-07 10:20:00,42.343,2696.9,75.371,120.4,0.35646,80.329,65.255,337.35,25.06,System Normal
2004-01-07 10:21:00,42.624,2696.9,75.825,120.43,0.35679,80.291,65.229,337.29,100.0,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 10:22:00,42.178,2696.0,75.97,120.41,0.31639,80.223,65.236,337.76,16.44,System Normal
2004-01-07 10:23:00,42.393,2696.4,75.833,120.4,0.31665,80.266,65.226,337.12,3.49,System Normal
2004-01-07 10:24:00,41.843,2698.3,74.736,120.42,0.31788,80.322,65.194,337.87,3.37,System Normal
2004-01-07 10:25:00,42.257,2700.2,75.229,120.41,0.32046,80.474,65.207,337.59,2.53,System Normal
2004-01-07 10:26:00,42.331,2701.2,74.988,120.4,0.34671,80.596,65.298,338.08,21.66,System Normal
2004-01-07 10:27:00,42.624,2699.6,74.506,120.39,0.34669,80.406,65.339,337.67,18.08,System Normal
2004-01-07 10:28:00,42.436,2697.7,75.235,120.41,0.31236,80.166,65.319,338.8,6.18,System Normal
2004-01-07 10:29:00,42.032,2695.6,74.792,120.34,0.31273,80.034,65.267,338.3,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 10:30:00,42.358,2698.2,74.914,120.44,0.34579,80.071,65.2,338.9,31.43,System Normal
2004-01-07 10:31:00,42.382,2699.4,74.217,120.39,0.34333,80.184,65.231,338.89,14.79,System Normal
2004-01-07 10:32:00,42.118,2702.7,74.345,120.41,0.31471,80.477,65.272,338.75,28.17,System Normal
2004-01-07 10:33:00,42.531,2704.0,74.92,120.4,0.31428,80.493,65.345,339.31,6.74,System Normal
2004-01-07 10:34:00,42.471,2702.4,74.401,120.41,0.33938,80.376,65.444,339.3,13.55,System Normal
2004-01-07 10:35:00,42.354,2702.8,74.621,120.36,0.34324,80.33,65.407,339.31,79.03,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 10:36:00,42.235,2701.5,74.928,120.42,0.32105,80.075,65.355,339.73,7.18,System Normal
2004-01-07 10:37:00,42.159,2701.3,73.942,120.37,0.31625,79.95,65.289,339.47,94.08,ACTION: Inform shift supervisor of the deviation.
2004-01-07 10:38:00,42.172,2705.0,75.04,120.43,0.33256,80.111,65.238,339.75,17.17,System Normal
2004-01-07 10:39:00,42.595,2706.1,75.138,120.41,0.33472,80.174,65.272,340.08,2.66,System Normal
2004-01-07 10:40:00,42.156,2707.1,74.908,120.42,0.32617,80.239,65.291,340.54,8.73,System Normal
2004-01-07 10:41:00,42.287,2707.8,75.031,120.4,0.32353,80.204,65.316,340.73,0.43,System Normal
2004-01-07 10:42:00,42.322,2709.3,75.316,120.42,0.32349,80.302,65.343,340.97,17.23,System Normal
2004-01-07 10:43:00,42.202,2710.0,75.448,120.39,0.32431,80.301,65.377,341.5,2.96,System Normal
2004-01-07 10:44:00,42.415,2704.6,74.387,120.4,0.33028,79.895,65.379,341.32,1.26,System Normal
2004-01-07 10:45:00,42.896,2704.4,75.157,120.37,0.33061,79.83,65.279,341.48,22.24,System Normal
2004-01-07 10:46:00,42.623,2705.8,75.298,120.38,0.32654,79.807,65.279,341.9,7.51,System Normal
2004-01-07 10:47:00,42.127,2706.6,73.842,120.38,0.32774,79.758,65.238,342.17,80.43,ACTION: Inform shift supervisor of the deviation.
2004-01-07 10:48:00,42.361,2712.6,75.14,120.4,0.32934,80.283,65.311,342.21,3.93,System Normal
2004-01-07 10:49:00,42.361,2714.3,74.43,120.37,0.32829,80.442,65.448,342.28,98.74,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 10:50:00,42.105,2711.2,74.663,120.4,0.34891,80.186,65.532,342.01,7.64,System Normal
2004-01-07 10:51:00,42.434,2710.5,74.12,120.41,0.34491,80.016,65.573,342.93,7.68,System Normal
2004-01-07 10:52:00,42.431,2712.2,74.304,120.4,0.31531,79.963,65.552,342.14,15.78,System Normal
2004-01-07 10:53:00,42.312,2712.9,74.592,120.42,0.31822,80.037,65.608,342.72,13.74,System Normal
2004-01-07 10:54:00,42.399,2714.3,74.351,120.37,0.33028,79.958,65.639,342.91,10.57,System Normal
2004-01-07 10:55:00,42.064,2711.6,75.161,120.4,0.3314,79.645,65.602,343.03,1.55,System Normal
2004-01-07 10:56:00,41.925,2714.4,75.199,120.41,0.32234,79.807,65.576,343.36,9.86,System Normal
2004-01-07 10:57:00,42.891,2715.0,74.81,120.38,0.32454,79.838,65.6,343.24,15.59,System Normal
2004-01-07 10:58:00,42.244,2715.8,74.543,120.4,0.34136,79.841,65.596,343.44,9.8,System Normal
2004-01-07 10:59:00,42.119,2718.3,75.318,120.4,0.34077,80.097,65.643,343.55,34.15,System Normal
2004-01-07 11:00:00,42.531,2717.6,73.998,120.38,0.3197,80.022,65.703,343.99,6.28,System Normal
2004-01-07 11:01:00,42.248,2717.3,75.344,120.42,0.32323,79.932,65.715,343.83,1.37,System Normal
2004-01-07 11:02:00,41.943,2715.4,75.623,120.37,0.33456,79.723,65.725,344.37,2.81,System Normal
2004-01-07 11:03:00,42.316,2715.9,74.535,120.42,0.33243,79.756,65.668,344.34,8.92,System Normal
2004-01-07 11:04:00,42.317,2715.2,74.616,120.4,0.33129,79.797,65.645,344.2,4.76,System Normal
2004-01-07 11:05:00,42.023,2714.9,74.916,120.42,0.33496,79.676,65.688,344.77,4.45,System Normal
2004-01-07 11:06:00,41.975,2714.3,74.601,120.38,0.34266,79.709,65.649,344.52,5.2,System Normal
2004-01-07 11:07:00,42.068,2713.7,75.031,120.4,0.34349,79.719,65.652,343.72,3.64,System Normal
2004-01-07 11:08:00,42.059,2714.4,74.482,120.38,0.31932,79.812,65.657,343.77,3.14,System Normal
2004-01-07 11:09:00,42.378,2715.3,75.391,120.41,0.31987,79.94,65.722,344.1,7.17,System Normal
2004-01-07 11:10:00,42.334,2713.6,75.409,120.4,0.31372,79.717,65.714,343.58,20.59,System Normal
2004-01-07 11:11:00,42.56,2715.1,74.596,120.38,0.31796,79.69,65.659,343.95,7.99,System Normal
2004-01-07 11:12:00,42.689,2718.1,74.6,120.39,0.31541,79.868,65.655,343.88,21.98,System Normal
2004-01-07 11:13:00,42.574,2720.0,75.005,120.42,0.31919,79.914,65.671,343.66,11.5,System Normal
2004-01-07 11:14:00,42.314,2719.3,74.626,120.41,0.33607,79.878,65.681,343.85,7.07,System Normal
2004-01-07 11:15:00,42.265,2717.9,75.685,120.4,0.33401,79.802,65.658,343.38,11.79,System Normal
2004-01-07 11:16:00,42.243,2715.5,74.774,120.42,0.32152,79.707,65.655,343.42,14.78,System Normal
2004-01-07 11:17:00,42.344,2713.4,74.479,120.4,0.32048,79.594,65.645,343.17,7.34,System Normal
2004-01-07 11:18:00,42.286,2713.6,76.103,120.4,0.31166,79.616,65.575,342.94,7.59,System Normal
2004-01-07 11:19:00,42.09,2714.9,75.443,120.37,0.31349,79.793,65.642,342.51,14.88,System Normal
2004-01-07 11:20:00,42.424,2715.2,75.111,120.41,0.32833,79.682,65.633,342.82,18.59,System Normal
2004-01-07 11:21:00,42.479,2716.0,74.599,120.39,0.32873,79.881,65.689,342.2,10.25,System Normal
2004-01-07 11:22:00,42.232,2718.5,74.968,120.42,0.33103,80.126,65.761,342.26,23.39,System Normal
2004-01-07 11:23:00,42.888,2716.4,75.044,120.39,0.33244,79.979,65.843,342.14,67.48,ACTION: Cross-reference with historical data for similar events.
2004-01-07 11:24:00,42.509,2712.9,74.983,120.42,0.33886,79.75,65.797,341.64,20.39,System Normal
2004-01-07 11:25:00,42.569,2710.5,75.261,120.39,0.34358,79.61,65.757,341.72,8.86,System Normal
2004-01-07 11:26:00,41.89,2713.0,76.253,120.44,0.31745,79.964,65.754,341.55,100.0,ACTION: Inform shift supervisor of the deviation.
2004-01-07 11:27:00,42.528,2711.0,74.499,120.39,0.31586,79.995,65.805,341.01,13.97,System Normal
2004-01-07 11:28:00,41.716,2710.5,75.832,120.42,0.33463,80.074,65.858,340.95,16.86,System Normal
2004-01-07 11:29:00,42.613,2706.1,75.38,120.38,0.33639,79.898,65.877,340.24,20.17,System Normal
2004-01-07 11:30:00,42.364,2706.1,74.801,120.42,0.34002,79.853,65.831,340.04,6.31,System Normal
2004-01-07 11:31:00,42.53,2705.5,74.423,120.38,0.34411,79.85,65.768,339.58,30.49,System Normal
2004-01-07 11:32:00,42.003,2706.0,74.317,120.38,0.33371,79.915,65.717,340.16,20.2,System Normal
2004-01-07 11:33:00,42.097,2708.1,74.295,120.4,0.33653,80.065,65.721,340.0,2.98,System Normal
2004-01-07 11:34:00,42.167,2712.4,75.689,120.41,0.34433,80.31,65.758,339.94,16.13,System Normal
2004-01-07 11:35:00,42.326,2711.7,76.173,120.4,0.34033,80.165,65.782,339.97,7.81,System Normal
2004-01-07 11:36:00,42.624,2711.3,76.003,120.4,0.34962,80.099,65.776,340.22,71.65,ACTION: General anomaly detected. Operator to review all process variables.
2004-01-07 11:37:00,42.504,2705.7,75.811,120.4,0.34862,79.819,65.685,339.78,7.67,System Normal
2004-01-07 11:38:00,42.207,2706.2,74.315,120.38,0.33917,79.874,65.58,339.6,34.08,System Normal
2004-01-07 11:39:00,42.628,2706.4,75.299,120.4,0.34035,79.885,65.521,339.63,19.4,System Normal
2004-01-07 11:40:00,42.398,2707.5,75.389,120.37,0.34251,80.066,65.519,339.76,8.97,System Normal
2004-01-07 11:41:00,42.092,2706.1,75.089,120.39,0.34509,80.045,65.516,338.84,11.09,System Normal
2004-01-07 11:42:00,42.29,2709.0,74.368,120.41,0.32086,80.208,65.561,339.19,11.23,System Normal
